Date;InvoiceNo;CustomerNo;SalesPerson;ProductNo;UnitPrice;Quantity;Amount
15/03/2003;23154;10016;4;56;30,00;29;870,00
26/11/2003;23155;10823;20;8;9,20;15;138,00
07/09/2003;23156;10674;18;15;123,79;27;3342,33
06/11/2003;23157;10238;14;17;12,75;30;382,50
20/07/2003;23158;10383;10;29;43,90;11;482,90
01/11/2003;23159;10880;2;53;6,00;20;120,00
15/11/2003;23160;10281;23;8;9,20;22;202,40
06/11/2003;23161;10334;19;57;19,00;24;456,00
19/08/2003;23162;10593;10;30;36,00;6;216,00
23/10/2003;23163;10004;9;10;49,30;23;1133,90
21/09/2003;23164;10895;15;41;9,20;17;156,40
30/07/2003;23165;10791;16;33;18,00;42;756,00
06/01/2003;23166;10583;12;52;24,00;50;1200,00
20/02/2003;23167;10198;12;44;53,00;4;212,00
12/09/2003;23168;10066;13;47;7,00;46;322,00
22/07/2003;23169;10266;1;18;21,05;51;1073,55
11/04/2003;23170;10447;23;27;19,00;1;19,00
01/04/2003;23171;10995;6;32;12,00;30;360,00
02/12/2003;23172;10762;2;54;24,00;40;960,00
26/11/2003;23173;10169;5;30;36,00;22;792,00
28/05/2003;23174;10013;8;69;9,50;45;427,50
10/07/2003;23175;10720;23;5;12,50;38;475,00
14/10/2003;23176;10568;23;11;15,00;11;165,00
05/09/2003;23177;10057;11;13;19,00;32;608,00
18/12/2003;23178;10674;14;34;2,50;6;15,00
16/08/2003;23179;10008;10;73;49,30;41;2021,30
11/07/2003;23180;10141;22;14;263,50;3;790,50
26/06/2003;23181;10274;11;14;263,50;16;4216,00
11/03/2003;23182;10464;19;26;123,79;34;4208,86
06/10/2003;23183;10570;11;63;38,00;36;1368,00
24/04/2003;23184;10913;9;14;263,50;51;13438,50
13/08/2003;23185;10838;16;47;7,00;38;266,00
19/02/2003;23186;10386;18;77;9,65;36;347,40
21/09/2003;23187;10207;3;16;19,00;33;627,00
17/03/2003;23188;10040;12;6;15,50;50;775,00
13/12/2003;23189;10588;18;74;24,00;24;576,00
24/04/2003;23190;10992;9;1;14,00;41;574,00
24/11/2003;23191;10077;20;17;12,75;45;573,75
26/10/2003;23192;10613;1;8;9,20;46;423,20
16/12/2003;23193;10567;17;70;19,00;4;76,00
01/07/2003;23194;10210;20;31;21,05;8;168,40
30/10/2003;23195;10210;20;46;15,50;34;527,00
13/02/2003;23196;10105;9;52;24,00;29;696,00
01/09/2003;23197;10669;22;35;38,00;24;912,00
03/05/2003;23198;10421;25;19;30,00;7;210,00
30/07/2003;23199;10274;25;66;14,00;26;364,00
28/06/2003;23200;10075;12;51;14,00;46;644,00
29/04/2003;23201;10527;11;22;21,05;8;168,40
15/04/2003;23202;10789;17;40;32,80;14;459,20
06/03/2003;23203;10588;5;75;13,25;39;516,75
27/08/2003;23204;10124;18;65;55,00;21;1155,00
29/12/2003;23205;10655;23;36;17,45;49;855,05
17/01/2003;23206;10839;6;9;25,89;8;207,12
13/02/2003;23207;10394;20;1;14,00;21;294,00
25/11/2003;23208;10094;4;41;9,20;43;395,60
26/06/2003;23209;10834;3;22;21,05;44;926,20
17/02/2003;23210;10282;7;18;21,05;46;968,30
06/05/2003;23211;10365;25;14;263,50;46;12121,00
07/09/2003;23212;10524;21;48;14,00;13;182,00
26/03/2003;23213;10761;8;31;21,05;10;210,50
24/04/2003;23214;10099;25;73;49,30;34;1676,20
13/11/2003;23215;10376;25;11;15,00;34;510,00
07/09/2003;23216;10354;21;57;19,00;2;38,00
14/07/2003;23217;10930;18;20;14,00;47;658,00
10/03/2003;23218;10864;2;75;13,25;24;318,00
25/09/2003;23219;10518;10;37;13,25;22;291,50
27/07/2003;23220;10875;18;54;24,00;25;600,00
09/10/2003;23221;10780;20;55;9,00;24;216,00
15/08/2003;23222;10322;21;65;55,00;15;825,00
15/05/2003;23223;10362;5;36;17,45;5;87,25
16/03/2003;23224;10934;7;18;21,05;29;610,45
27/05/2003;23225;10084;14;70;19,00;20;380,00
18/11/2003;23226;10223;12;11;15,00;18;270,00
09/03/2003;23227;10477;15;8;9,20;34;312,80
16/04/2003;23228;10386;11;70;19,00;35;665,00
25/05/2003;23229;10585;12;34;2,50;34;85,00
25/05/2003;23230;10393;18;14;263,50;41;10803,50
16/11/2003;23231;10194;7;28;18,00;32;576,00
15/09/2003;23232;10800;14;26;123,79;3;371,37
05/04/2003;23233;10894;22;58;24,00;4;96,00
31/03/2003;23234;10067;13;54;24,00;23;552,00
16/07/2003;23235;10625;2;56;30,00;20;600,00
25/04/2003;23236;10408;19;52;24,00;1;24,00
15/12/2003;23237;10624;17;55;9,00;38;342,00
24/04/2003;23238;10463;7;7;15,50;43;666,50
11/03/2003;23239;10921;16;71;53,00;1;53,00
28/02/2003;23240;10311;17;20;14,00;45;630,00
06/07/2003;23241;10787;4;48;14,00;10;140,00
02/06/2003;23242;10615;3;46;15,50;35;542,50
27/01/2003;23243;10798;11;76;9,50;17;161,50
12/01/2003;23244;10930;13;48;14,00;39;546,00
19/01/2003;23245;10426;6;18;21,05;15;315,75
27/10/2003;23246;10448;12;75;13,25;15;198,75
06/02/2003;23247;10294;1;35;38,00;6;228,00
08/07/2003;23248;10714;2;48;14,00;46;644,00
02/02/2003;23249;10517;18;17;12,75;39;497,25
19/09/2003;23250;10105;21;22;21,05;26;547,30
20/12/2003;23251;10787;17;74;24,00;33;792,00
07/04/2003;23252;10085;7;76;9,50;48;456,00
12/12/2003;23253;10097;2;60;263,50;44;11594,00
21/08/2003;23254;10530;25;77;9,65;39;376,35
22/12/2003;23255;10265;22;73;49,30;25;1232,50
06/10/2003;23256;10649;24;71;53,00;42;2226,00
20/07/2003;23257;10666;6;41;9,20;9;82,80
15/11/2003;23258;10290;4;22;21,05;19;399,95
17/05/2003;23259;10834;18;54;24,00;25;600,00
20/02/2003;23260;10644;18;11;15,00;31;465,00
25/12/2003;23261;10821;18;53;6,00;37;222,00
28/03/2003;23262;10657;19;47;7,00;8;56,00
26/07/2003;23263;10491;19;47;7,00;51;357,00
30/12/2003;23264;10646;2;2;43,90;38;1668,20
19/05/2003;23265;10146;4;31;21,05;27;568,35
17/05/2003;23266;10936;3;44;53,00;13;689,00
25/05/2003;23267;10135;24;53;6,00;23;138,00
01/03/2003;23268;10521;2;9;25,89;27;699,03
28/01/2003;23269;10359;20;32;12,00;6;72,00
13/05/2003;23270;10043;14;75;13,25;8;106,00
17/06/2003;23271;10833;26;26;123,79;6;742,74
21/12/2003;23272;10626;23;57;19,00;36;684,00
23/12/2003;23273;10695;9;75;13,25;20;265,00
13/07/2003;23274;10329;20;13;19,00;6;114,00
08/03/2003;23275;10338;19;29;43,90;4;175,60
12/12/2003;23276;10267;22;5;12,50;29;362,50
23/03/2003;23277;10552;10;74;24,00;45;1080,00
13/07/2003;23278;10666;9;45;12,50;34;425,00
18/08/2003;23279;10853;3;21;12,50;27;337,50
15/12/2003;23280;10398;12;18;21,05;3;63,15
23/01/2003;23281;10380;11;20;14,00;4;56,00
09/04/2003;23282;10767;17;47;7,00;24;168,00
16/06/2003;23283;10046;23;51;14,00;17;238,00
12/06/2003;23284;10577;3;62;18,00;13;234,00
31/12/2003;23285;10820;21;32;12,00;50;600,00
07/07/2003;23286;10771;24;51;14,00;21;294,00
30/03/2003;23287;10317;9;15;123,79;34;4208,86
12/05/2003;23288;10166;15;42;7,00;4;28,00
03/09/2003;23289;10096;11;43;15,00;11;165,00
27/08/2003;23290;10065;11;35;38,00;43;1634,00
19/12/2003;23291;10314;5;31;21,05;9;189,45
29/07/2003;23292;10786;2;22;21,05;12;252,60
22/01/2003;23293;10657;22;36;17,45;47;820,15
11/08/2003;23294;10368;8;53;6,00;17;102,00
03/06/2003;23295;10695;2;10;49,30;7;345,10
10/08/2003;23296;10020;12;12;46,00;23;1058,00
25/03/2003;23297;10066;1;1;14,00;17;238,00
05/01/2003;23298;10054;3;59;55,00;15;825,00
01/10/2003;23299;10150;21;69;9,50;51;484,50
21/08/2003;23300;10368;16;5;12,50;43;537,50
19/08/2003;23301;10139;13;64;9,00;15;135,00
05/10/2003;23302;10734;6;72;7,75;9;69,75
07/06/2003;23303;10659;11;61;31,00;12;372,00
27/09/2003;23304;10445;7;29;43,90;37;1624,30
25/11/2003;23305;10341;12;9;25,89;12;310,68
28/01/2003;23306;10080;22;47;7,00;41;287,00
01/04/2003;23307;10015;24;31;21,05;9;189,45
07/07/2003;23308;10439;19;68;12,50;26;325,00
01/10/2003;23309;10420;3;66;14,00;14;196,00
08/05/2003;23310;10909;21;72;7,75;47;364,25
01/11/2003;23311;10585;20;9;25,89;24;621,36
29/12/2003;23312;10813;12;74;24,00;44;1056,00
26/03/2003;23313;10301;17;12;46,00;29;1334,00
16/04/2003;23314;10505;7;46;15,50;1;15,50
27/03/2003;23315;10325;5;49;21,05;25;526,25
29/09/2003;23316;10256;3;8;9,20;16;147,20
17/02/2003;23317;10229;8;72;7,75;4;31,00
29/05/2003;23318;10201;22;74;24,00;19;456,00
16/09/2003;23319;10050;3;56;30,00;6;180,00
29/01/2003;23320;10889;13;41;9,20;37;340,40
02/03/2003;23321;10154;24;59;55,00;16;880,00
17/11/2003;23322;10206;25;26;123,79;23;2847,17
22/06/2003;23323;10947;3;20;14,00;37;518,00
07/03/2003;23324;10716;12;18;21,05;24;505,20
28/11/2003;23325;10376;7;4;34,80;28;974,40
27/05/2003;23326;10683;12;45;12,50;25;312,50
31/03/2003;23327;10338;17;35;38,00;27;1026,00
06/06/2003;23328;10328;4;8;9,20;26;239,20
09/01/2003;23329;10434;9;30;36,00;13;468,00
10/07/2003;23330;10077;6;74;24,00;13;312,00
16/06/2003;23331;10701;19;30;36,00;4;144,00
02/11/2003;23332;10856;8;33;18,00;44;792,00
27/11/2003;23333;10247;3;20;14,00;31;434,00
06/11/2003;23334;10693;12;10;49,30;6;295,80
07/11/2003;23335;10932;11;62;18,00;45;810,00
15/11/2003;23336;10174;3;44;53,00;18;954,00
25/12/2003;23337;10506;9;64;9,00;26;234,00
24/05/2003;23338;10525;2;46;15,50;25;387,50
13/05/2003;23339;10862;2;7;15,50;35;542,50
13/07/2003;23340;10354;4;74;24,00;26;624,00
28/09/2003;23341;10310;18;16;19,00;36;684,00
03/02/2003;23342;10335;25;14;263,50;14;3689,00
23/02/2003;23343;10021;13;42;7,00;25;175,00
15/02/2003;23344;10365;12;18;21,05;39;820,95
20/05/2003;23345;10062;6;54;24,00;5;120,00
20/03/2003;23346;10976;7;70;19,00;41;779,00
30/04/2003;23347;10657;13;70;19,00;10;190,00
11/09/2003;23348;10030;5;59;55,00;2;110,00
14/08/2003;23349;10606;22;46;15,50;21;325,50
24/06/2003;23350;10978;24;6;15,50;41;635,50
26/11/2003;23351;10996;18;8;9,20;19;174,80
18/04/2003;23352;10226;4;22;21,05;10;210,50
17/01/2003;23353;10621;14;72;7,75;12;93,00
16/03/2003;23354;10369;13;44;53,00;43;2279,00
12/07/2003;23355;10765;12;22;21,05;10;210,50
31/10/2003;23356;10342;20;70;19,00;11;209,00
23/10/2003;23357;10257;3;56;30,00;44;1320,00
14/01/2003;23358;10758;11;36;17,45;41;715,45
19/04/2003;23359;10951;4;9;25,89;39;1009,71
20/05/2003;23360;10975;14;22;21,05;18;378,90
23/06/2003;23361;10032;20;23;32,00;3;96,00
05/06/2003;23362;10660;26;61;31,00;39;1209,00
21/09/2003;23363;10820;19;15;123,79;34;4208,86
05/04/2003;23364;10891;25;8;9,20;26;239,20
03/06/2003;23365;10964;23;75;13,25;16;212,00
13/10/2003;23366;10076;11;54;24,00;6;144,00
13/01/2003;23367;10183;14;71;53,00;32;1696,00
10/10/2003;23368;10221;22;56;30,00;50;1500,00
01/03/2003;23369;10971;17;70;19,00;1;19,00
20/02/2003;23370;10320;1;58;24,00;38;912,00
09/08/2003;23371;10909;4;37;13,25;31;410,75
24/11/2003;23372;10918;22;16;19,00;24;456,00
26/08/2003;23373;10504;10;22;21,05;25;526,25
29/05/2003;23374;10098;2;36;17,45;42;732,90
07/08/2003;23375;10693;21;6;15,50;4;62,00
10/01/2003;23376;10460;21;34;2,50;9;22,50
18/04/2003;23377;10442;20;52;24,00;19;456,00
02/09/2003;23378;10836;8;14;263,50;25;6587,50
10/08/2003;23379;10071;24;38;7,45;24;178,80
03/04/2003;23380;10803;6;53;6,00;16;96,00
29/09/2003;23381;10232;19;53;6,00;15;90,00
16/11/2003;23382;10257;8;12;46,00;45;2070,00
05/11/2003;23383;10685;18;64;9,00;49;441,00
25/12/2003;23384;10583;23;15;123,79;43;5322,97
31/10/2003;23385;10279;2;66;14,00;37;518,00
14/04/2003;23386;10210;15;64;9,00;34;306,00
17/05/2003;23387;10799;8;41;9,20;30;276,00
19/06/2003;23388;10570;24;16;19,00;20;380,00
18/01/2003;23389;10584;18;60;263,50;10;2635,00
12/02/2003;23390;10750;10;35;38,00;21;798,00
13/11/2003;23391;10065;26;49;21,05;18;378,90
13/01/2003;23392;10370;26;10;49,30;20;986,00
06/09/2003;23393;10641;6;41;9,20;27;248,40
19/09/2003;23394;10461;6;72;7,75;26;201,50
11/07/2003;23395;10538;22;25;36,00;43;1548,00
21/03/2003;23396;10380;16;1;14,00;35;490,00
24/09/2003;23397;10571;5;20;14,00;35;490,00
13/07/2003;23398;10040;6;63;38,00;16;608,00
26/07/2003;23399;10943;8;51;14,00;49;686,00
11/07/2003;23400;10990;25;20;14,00;3;42,00
10/01/2003;23401;10517;8;9;25,89;26;673,14
20/12/2003;23402;10121;11;58;24,00;15;360,00
01/02/2003;23403;10188;6;45;12,50;51;637,50
07/10/2003;23404;10036;23;41;9,20;17;156,40
14/01/2003;23405;10283;13;29;43,90;45;1975,50
20/06/2003;23406;10356;4;74;24,00;39;936,00
09/02/2003;23407;10132;9;19;30,00;40;1200,00
13/04/2003;23408;10505;26;77;9,65;24;231,60
10/01/2003;23409;10225;6;65;55,00;12;660,00
16/08/2003;23410;10741;2;8;9,20;36;331,20
08/05/2003;23411;10600;13;34;2,50;16;40,00
08/06/2003;23412;10483;4;62;18,00;5;90,00
17/10/2003;23413;10389;6;37;13,25;50;662,50
10/05/2003;23414;10194;3;27;19,00;38;722,00
08/08/2003;23415;10649;16;35;38,00;23;874,00
21/07/2003;23416;10366;5;53;6,00;8;48,00
26/03/2003;23417;10908;6;23;32,00;33;1056,00
10/11/2003;23418;10385;24;58;24,00;29;696,00
30/10/2003;23419;10080;16;1;14,00;49;686,00
22/04/2003;23420;10305;21;3;43,90;45;1975,50
26/11/2003;23421;10636;10;38;7,45;39;290,55
15/03/2003;23422;10813;11;57;19,00;24;456,00
27/06/2003;23423;10212;20;44;53,00;42;2226,00
16/10/2003;23424;10916;25;1;14,00;2;28,00
05/01/2003;23425;10042;9;66;14,00;24;336,00
16/07/2003;23426;10134;11;2;43,90;8;351,20
16/11/2003;23427;10886;3;65;55,00;32;1760,00
30/08/2003;23428;10228;2;4;34,80;14;487,20
11/05/2003;23429;10348;5;30;36,00;2;72,00
11/04/2003;23430;10740;2;49;21,05;45;947,25
27/08/2003;23431;10743;6;42;7,00;24;168,00
07/06/2003;23432;10888;21;43;15,00;47;705,00
31/12/2003;23433;10926;25;18;21,05;39;820,95
16/07/2003;23434;10584;23;20;14,00;38;532,00
05/08/2003;23435;10730;9;34;2,50;45;112,50
23/04/2003;23436;10616;3;65;55,00;48;2640,00
03/08/2003;23437;10929;8;59;55,00;11;605,00
07/05/2003;23438;10265;11;63;38,00;13;494,00
19/02/2003;23439;10869;13;44;53,00;8;424,00
02/12/2003;23440;10905;10;25;36,00;3;108,00
07/11/2003;23441;10190;8;1;14,00;23;322,00
06/02/2003;23442;10347;5;23;32,00;8;256,00
29/10/2003;23443;10275;5;60;263,50;40;10540,00
13/01/2003;23444;10976;22;77;9,65;13;125,45
17/01/2003;23445;10358;14;21;12,50;40;500,00
16/04/2003;23446;10946;14;64;9,00;29;261,00
03/02/2003;23447;10418;24;39;10,00;17;170,00
28/05/2003;23448;10981;11;12;46,00;24;1104,00
01/09/2003;23449;10291;22;4;34,80;36;1252,80
05/03/2003;23450;10551;5;77;9,65;12;115,80
29/04/2003;23451;10640;13;59;55,00;18;990,00
04/08/2003;23452;10456;10;23;32,00;32;1024,00
28/08/2003;23453;10696;10;10;49,30;45;2218,50
15/01/2003;23454;10106;18;36;17,45;7;122,15
09/07/2003;23455;10922;25;33;18,00;36;648,00
23/01/2003;23456;10022;23;27;19,00;35;665,00
12/08/2003;23457;10016;1;4;34,80;32;1113,60
21/06/2003;23458;10338;9;57;19,00;17;323,00
29/10/2003;23459;10896;13;58;24,00;3;72,00
30/07/2003;23460;10342;7;10;49,30;11;542,30
21/10/2003;23461;10579;5;51;14,00;31;434,00
16/11/2003;23462;10333;3;24;23,25;49;1139,25
30/10/2003;23463;10115;22;10;49,30;32;1577,60
28/02/2003;23464;10322;20;4;34,80;3;104,40
13/07/2003;23465;10978;13;5;12,50;30;375,00
07/04/2003;23466;10366;3;71;53,00;39;2067,00
10/04/2003;23467;10566;13;7;15,50;15;232,50
03/03/2003;23468;10563;11;3;43,90;14;614,60
13/05/2003;23469;10722;2;57;19,00;36;684,00
09/07/2003;23470;10980;2;15;123,79;21;2599,59
06/12/2003;23471;10436;23;46;15,50;35;542,50
09/02/2003;23472;10067;10;61;31,00;18;558,00
29/05/2003;23473;10119;20;73;49,30;39;1922,70
24/02/2003;23474;10312;8;34;2,50;24;60,00
07/03/2003;23475;10127;3;41;9,20;46;423,20
26/05/2003;23476;10188;8;15;123,79;35;4332,65
13/10/2003;23477;10420;2;26;123,79;50;6189,50
14/08/2003;23478;10669;18;56;30,00;25;750,00
08/01/2003;23479;10525;7;39;10,00;9;90,00
13/12/2003;23480;10835;25;2;43,90;12;526,80
29/12/2003;23481;10209;18;68;12,50;37;462,50
16/08/2003;23482;10363;26;18;21,05;16;336,80
25/11/2003;23483;10510;24;63;38,00;40;1520,00
04/02/2003;23484;10926;11;70;19,00;25;475,00
08/03/2003;23485;10043;25;77;9,65;42;405,30
08/04/2003;23486;10783;12;60;263,50;29;7641,50
28/12/2003;23487;10727;5;58;24,00;27;648,00
04/01/2003;23488;10092;3;43;15,00;37;555,00
15/01/2003;23489;10346;25;70;19,00;42;798,00
03/01/2003;23490;10727;16;56;30,00;35;1050,00
26/09/2003;23491;10598;4;8;9,20;8;73,60
11/12/2003;23492;10628;4;12;46,00;20;920,00
20/11/2003;23493;10542;13;26;123,79;36;4456,44
14/10/2003;23494;10975;12;76;9,50;39;370,50
15/08/2003;23495;10589;18;72;7,75;51;395,25
16/03/2003;23496;10697;7;10;49,30;41;2021,30
17/02/2003;23497;10456;16;28;18,00;38;684,00
07/11/2003;23498;10123;17;30;36,00;2;72,00
04/04/2003;23499;10727;19;43;15,00;12;180,00
01/02/2003;23500;10784;19;3;43,90;9;395,10
11/12/2003;23501;10944;2;44;53,00;34;1802,00
25/02/2003;23502;10659;5;19;30,00;21;630,00
18/02/2003;23503;10363;1;65;55,00;48;2640,00
05/06/2003;23504;10398;11;64;9,00;39;351,00
03/06/2003;23505;10794;11;33;18,00;2;36,00
22/06/2003;23506;10290;4;14;263,50;15;3952,50
27/08/2003;23507;10187;5;57;19,00;37;703,00
08/03/2003;23508;10025;8;22;21,05;17;357,85
13/04/2003;23509;10856;1;74;24,00;42;1008,00
25/11/2003;23510;10519;20;17;12,75;34;433,50
21/05/2003;23511;10500;2;76;9,50;24;228,00
08/05/2003;23512;10333;7;52;24,00;42;1008,00
12/01/2003;23513;10442;15;46;15,50;25;387,50
16/04/2003;23514;10478;1;8;9,20;22;202,40
31/07/2003;23515;10721;25;15;123,79;14;1733,06
03/02/2003;23516;10624;25;60;263,50;21;5533,50
24/12/2003;23517;10961;12;28;18,00;45;810,00
01/05/2003;23518;10002;20;66;14,00;48;672,00
12/10/2003;23519;10159;23;5;12,50;43;537,50
10/05/2003;23520;10534;1;3;43,90;31;1360,90
06/02/2003;23521;10811;2;16;19,00;42;798,00
04/12/2003;23522;10958;23;49;21,05;45;947,25
20/08/2003;23523;10024;25;71;53,00;47;2491,00
06/08/2003;23524;10993;14;3;43,90;36;1580,40
17/05/2003;23525;10521;11;55;9,00;32;288,00
24/09/2003;23526;10822;9;64;9,00;19;171,00
26/07/2003;23527;10698;9;38;7,45;6;44,70
18/01/2003;23528;10420;19;16;19,00;30;570,00
29/07/2003;23529;10140;5;72;7,75;2;15,50
04/03/2003;23530;10511;8;25;36,00;10;360,00
16/11/2003;23531;10245;2;67;9,50;39;370,50
22/09/2003;23532;10185;25;57;19,00;30;570,00
19/12/2003;23533;10877;15;41;9,20;20;184,00
24/01/2003;23534;10457;25;9;25,89;22;569,58
23/09/2003;23535;10181;12;66;14,00;23;322,00
19/07/2003;23536;10303;22;65;55,00;35;1925,00
08/12/2003;23537;10995;2;18;21,05;48;1010,40
16/01/2003;23538;10938;8;14;263,50;16;4216,00
23/04/2003;23539;10487;14;33;18,00;14;252,00
07/07/2003;23540;10394;21;13;19,00;4;76,00
30/10/2003;23541;10947;18;31;21,05;32;673,60
18/04/2003;23542;10653;25;35;38,00;14;532,00
02/07/2003;23543;10875;23;38;7,45;38;283,10
28/09/2003;23544;10883;19;40;32,80;34;1115,20
30/07/2003;23545;10772;7;74;24,00;38;912,00
30/12/2003;23546;10553;24;20;14,00;14;196,00
26/05/2003;23547;10304;17;73;49,30;44;2169,20
12/01/2003;23548;10454;22;61;31,00;15;465,00
02/10/2003;23549;10729;3;39;10,00;17;170,00
17/06/2003;23550;10918;21;64;9,00;20;180,00
23/01/2003;23551;10747;17;70;19,00;9;171,00
01/02/2003;23552;10754;3;14;263,50;35;9222,50
11/08/2003;23553;10193;25;57;19,00;20;380,00
21/06/2003;23554;10687;22;11;15,00;31;465,00
22/07/2003;23555;10205;3;19;30,00;24;720,00
03/11/2003;23556;10342;11;52;24,00;5;120,00
20/07/2003;23557;10796;6;5;12,50;31;387,50
11/12/2003;23558;10031;22;77;9,65;50;482,50
03/10/2003;23559;10972;8;25;36,00;25;900,00
02/06/2003;23560;10898;14;53;6,00;43;258,00
25/08/2003;23561;10811;23;41;9,20;12;110,40
05/07/2003;23562;10186;16;29;43,90;45;1975,50
26/08/2003;23563;10151;15;5;12,50;47;587,50
26/03/2003;23564;10671;25;4;34,80;21;730,80
13/12/2003;23565;10801;24;71;53,00;7;371,00
08/02/2003;23566;10531;15;76;9,50;30;285,00
10/05/2003;23567;10423;17;12;46,00;36;1656,00
09/07/2003;23568;10188;4;18;21,05;28;589,40
30/06/2003;23569;10504;12;13;19,00;19;361,00
07/09/2003;23570;10912;11;7;15,50;8;124,00
07/03/2003;23571;10057;5;48;14,00;28;392,00
30/01/2003;23572;10200;20;60;263,50;41;10803,50
13/09/2003;23573;10976;11;75;13,25;32;424,00
16/12/2003;23574;10226;9;46;15,50;23;356,50
04/08/2003;23575;10180;8;42;7,00;30;210,00
19/10/2003;23576;10890;19;75;13,25;9;119,25
10/04/2003;23577;10980;12;58;24,00;16;384,00
24/05/2003;23578;10243;9;29;43,90;25;1097,50
21/05/2003;23579;10291;25;7;15,50;30;465,00
30/05/2003;23580;10324;26;67;9,50;2;19,00
04/08/2003;23581;10629;6;55;9,00;23;207,00
02/01/2003;23582;10689;20;67;9,50;4;38,00
21/11/2003;23583;10025;24;62;18,00;2;36,00
21/05/2003;23584;10157;18;33;18,00;22;396,00
17/02/2003;23585;10274;14;20;14,00;17;238,00
24/05/2003;23586;10571;3;67;9,50;25;237,50
07/12/2003;23587;10173;13;7;15,50;38;589,00
16/01/2003;23588;10582;17;75;13,25;22;291,50
09/10/2003;23589;10648;4;52;24,00;49;1176,00
05/06/2003;23590;10757;4;50;10,00;38;380,00
01/10/2003;23591;10942;2;75;13,25;33;437,25
10/07/2003;23592;10535;4;75;13,25;48;636,00
17/02/2003;23593;10251;15;74;24,00;5;120,00
19/06/2003;23594;10805;9;17;12,75;40;510,00
08/11/2003;23595;10477;6;13;19,00;36;684,00
06/09/2003;23596;10151;19;67;9,50;27;256,50
02/05/2003;23597;10998;10;1;14,00;10;140,00
11/11/2003;23598;10036;4;77;9,65;4;38,60
10/07/2003;23599;10620;6;22;21,05;15;315,75
27/02/2003;23600;10461;17;32;12,00;37;444,00
08/11/2003;23601;10102;10;76;9,50;2;19,00
22/07/2003;23602;10869;6;44;53,00;25;1325,00
04/06/2003;23603;10930;3;29;43,90;30;1317,00
03/12/2003;23604;10350;1;77;9,65;24;231,60
03/08/2003;23605;10222;10;73;49,30;9;443,70
16/01/2003;23606;10395;4;61;31,00;17;527,00
29/05/2003;23607;10948;21;52;24,00;25;600,00
03/05/2003;23608;10760;19;35;38,00;37;1406,00
29/03/2003;23609;10848;2;59;55,00;47;2585,00
21/02/2003;23610;10204;25;8;9,20;37;340,40
29/07/2003;23611;10713;25;51;14,00;24;336,00
21/07/2003;23612;10140;9;71;53,00;27;1431,00
23/09/2003;23613;10943;2;20;14,00;27;378,00
20/01/2003;23614;10469;19;10;49,30;7;345,10
14/12/2003;23615;10523;10;22;21,05;48;1010,40
23/04/2003;23616;10150;6;11;15,00;9;135,00
01/10/2003;23617;10835;13;44;53,00;21;1113,00
16/09/2003;23618;10265;9;39;10,00;10;100,00
08/01/2003;23619;10958;6;38;7,45;42;312,90
23/11/2003;23620;10619;4;65;55,00;33;1815,00
31/01/2003;23621;10359;13;63;38,00;50;1900,00
29/04/2003;23622;10158;11;71;53,00;42;2226,00
08/09/2003;23623;10140;5;75;13,25;8;106,00
14/06/2003;23624;10740;22;36;17,45;16;279,20
21/10/2003;23625;10242;26;77;9,65;21;202,65
04/04/2003;23626;10024;1;38;7,45;28;208,60
13/10/2003;23627;10252;3;17;12,75;10;127,50
30/03/2003;23628;10529;4;10;49,30;45;2218,50
09/09/2003;23629;10748;6;7;15,50;43;666,50
21/01/2003;23630;10130;22;24;23,25;2;46,50
04/09/2003;23631;10301;16;59;55,00;36;1980,00
19/05/2003;23632;10527;21;60;263,50;34;8959,00
25/09/2003;23633;10571;16;37;13,25;36;477,00
23/10/2003;23634;10466;8;21;12,50;49;612,50
15/08/2003;23635;10136;10;53;6,00;24;144,00
10/05/2003;23636;10751;13;58;24,00;48;1152,00
22/07/2003;23637;10968;24;46;15,50;24;372,00
17/09/2003;23638;10316;12;15;123,79;7;866,53
22/01/2003;23639;10710;24;32;12,00;49;588,00
04/09/2003;23640;10900;3;26;123,79;38;4704,02
20/10/2003;23641;10156;20;59;55,00;21;1155,00
23/11/2003;23642;10094;11;7;15,50;34;527,00
29/12/2003;23643;10600;19;54;24,00;27;648,00
04/01/2003;23644;10807;19;65;55,00;36;1980,00
10/09/2003;23645;10951;24;33;18,00;42;756,00
07/07/2003;23646;10415;24;60;263,50;39;10276,50
13/10/2003;23647;10772;11;69;9,50;25;237,50
03/07/2003;23648;10140;3;59;55,00;19;1045,00
29/04/2003;23649;10657;18;34;2,50;21;52,50
24/01/2003;23650;10427;5;54;24,00;19;456,00
10/02/2003;23651;10592;9;37;13,25;38;503,50
27/08/2003;23652;10359;22;15;123,79;32;3961,28
01/03/2003;23653;10209;14;61;31,00;47;1457,00
19/12/2003;23654;10389;21;77;9,65;19;183,35
17/06/2003;23655;10097;5;65;55,00;26;1430,00
