Invoice_Num	Date	Purchaser	Vendor_Code	Amount
4537	2004-06-01	Adam	MYX55	30184.64
4548	2004-06-01	Vijay	UKA26	58866.63
4614	2004-06-01	Vijay	NFE02	34517.18
4634	2004-06-01	Vijay	GYD94	5126.53
4641	2004-06-01	Vijay	ZTG40	54057.38
4669	2004-06-01	Vijay	RUC66	25462.27
4681	2004-06-01	Vijay	LWH88	19876.79
4735	2004-06-01	Vijay	VIP20	65524.2
4758	2004-06-01	Suzie	ZZH09	19743.31
4765	2004-06-01	Vijay	OFO10	49767.35
4776	2004-06-01	Suzie	CNH68	72823.38
4789	2004-06-01	Suzie	TNH56	63047.9
4800	2004-06-01	Adam	MFV17	57924.68
4811	2004-06-01	Adam	MDM90	37035.73
4821	2004-06-01	Vijay	QLM36	52863.5
4853	2004-06-01	Vijay	KWV45	57237.94
4857	2004-06-01	Adam	YOS74	8258.81
4861	2004-06-01	Adam	UJV74	36058.17
4874	2004-06-01	Suzie	WNW70	49368.45
4896	2004-06-01	Suzie	ANX77	45086.73
4899	2004-06-01	Suzie	VZJ58	25794.57
4907	2004-06-01	Adam	CFO05	70371.95
4961	2004-06-01	Vijay	CXH04	70564.27
1	2004-06-02	Adam	BED62	48022.19
9	2004-06-02	Vijay	GNU70	77929.06
66	2004-06-02	Suzie	CZI39	85899.41
95	2004-06-02	Suzie	VHP21	62450.72
96	2004-06-02	Vijay	PLD01	6672.31
173	2004-06-02	Vijay	BQR11	38435.52
177	2004-06-02	Vijay	DRB04	98033.48
198	2004-06-02	Vijay	GPR02	65784.74
233	2004-06-02	Vijay	AHT14	8907.46
239	2004-06-02	Suzie	RKR44	74543.43
249	2004-06-02	Vijay	ROW92	27326.33
262	2004-06-02	Suzie	UGF32	30212.22
309	2004-06-02	Suzie	RQA52	32311.19
330	2004-06-02	Adam	OVA58	15787.13
339	2004-06-02	Suzie	NHY97	37822.66
343	2004-06-02	Adam	NGE18	69679.87
355	2004-06-02	Adam	WZH31	33739.09
382	2004-06-02	Suzie	EIO62	48106.79
403	2004-06-02	Suzie	AXN63	65884.28
418	2004-06-02	Suzie	YBZ57	65742.38
429	2004-06-02	Suzie	GVV46	60735.05
448	2004-06-02	Suzie	YUV56	21324.07
467	2004-06-02	Suzie	FEK12	1755.64
497	2004-06-02	Vijay	KWP06	49055.52
533	2004-06-02	Vijay	COH25	21848.24
535	2004-06-02	Adam	NHY97	88542.47
542	2004-06-02	Suzie	TEL46	84877.32
575	2004-06-02	Vijay	FNH63	60731.29
603	2004-06-02	Suzie	IPQ35	84932.56
607	2004-06-02	Vijay	BQO16	90187.03
618	2004-06-02	Vijay	HKV93	6005.73
630	2004-06-02	Adam	IVF79	93191.92
636	2004-06-02	Vijay	JTH51	73935.83
645	2004-06-02	Vijay	LEV44	66809.15
651	2004-06-02	Adam	BVD17	8650.14
677	2004-06-02	Vijay	KCW19	22466.13
709	2004-06-02	Adam	XDT72	44787.56
711	2004-06-02	Suzie	MSD77	33259.32
717	2004-06-02	Adam	EIO62	81431.6
721	2004-06-02	Vijay	MUQ53	81006.01
732	2004-06-02	Adam	AAC09	54564.11
733	2004-06-02	Vijay	OQQ90	30760.2
747	2004-06-02	Vijay	UOY86	18688.23
798	2004-06-02	Adam	JLF55	76986.82
798	2004-06-02	Adam	BED62	55250.64
808	2004-06-02	Vijay	RBF91	30424.33
809	2004-06-02	Vijay	JLF57	76671.81
819	2004-06-02	Adam	XDT72	69580.45
824	2004-06-02	Vijay	DNC35	79112.43
826	2004-06-02	Vijay	RDO14	40835.15
863	2004-06-02	Adam	YID19	22738.65
883	2004-06-02	Vijay	VUG70	16033.46
905	2004-06-02	Suzie	LWH88	86206.77
938	2004-06-02	Vijay	TTL50	98763.72
945	2004-06-02	Vijay	HQC20	8553.03
952	2004-06-02	Adam	DNC35	79701.73
989	2004-06-02	Adam	FVY03	22577.36
1041	2004-06-02	Vijay	CJB00	65933.34
1051	2004-06-02	Adam	IQX05	67799.55
1064	2004-06-02	Vijay	OTF93	69783.6
1064	2004-06-02	Suzie	JGC68	19834.78
1081	2004-06-02	Vijay	FVW02	45436.6
1093	2004-06-02	Adam	BNZ96	47460.9
1122	2004-06-02	Vijay	HIQ84	57113.02
1129	2004-06-02	Adam	DMJ97	46758.76
1145	2004-06-02	Adam	NGE18	42222.83
1145	2004-06-02	Adam	FER42	67962.89
1186	2004-06-02	Adam	OWY00	4173.97
1209	2004-06-02	Vijay	QLM36	89120.52
1221	2004-06-02	Vijay	ZHD69	62155.69
1223	2004-06-02	Adam	UPU74	91685.53
1230	2004-06-02	Adam	LLA22	11267.77
1235	2004-06-02	Suzie	KEW80	67348.08
1281	2004-06-02	Vijay	CJB00	97531.1
1287	2004-06-02	Adam	COH25	38464.43
1287	2004-06-02	Adam	JRG45	89724.05
1349	2004-06-02	Vijay	RUC66	54375.65
1358	2004-06-02	Adam	LLA90	92529.83
1359	2004-06-02	Vijay	DNY95	17451.53
1364	2004-06-02	Vijay	DKY79	68684.97
1405	2004-06-02	Adam	HOC89	85508.86
1416	2004-06-02	Vijay	TOW02	64941.6
1426	2004-06-02	Vijay	GCJ26	33937.82
1430	2004-06-02	Vijay	AIZ56	66135.79
1467	2004-06-02	Adam	AST84	40642.56
1488	2004-06-02	Suzie	EIO62	4710.82
1496	2004-06-02	Vijay	YQS31	58119.15
1510	2004-06-02	Vijay	GYW44	50755.03
1510	2004-06-02	Vijay	HBZ47	71975.49
1513	2004-06-02	Vijay	ZVL01	33903.1
1532	2004-06-02	Suzie	MSD77	14154.02
1536	2004-06-02	Suzie	LYN67	47412.22
1555	2004-06-02	Suzie	GRQ85	18140.5
1597	2004-06-02	Vijay	XKG70	92288.43
1650	2004-06-02	Vijay	KLL65	39817.22
1651	2004-06-02	Adam	PDA73	64922.26
1652	2004-06-02	Suzie	MSD77	54169.29
1671	2004-06-02	Suzie	TAY58	31526.1
1737	2004-06-02	Vijay	GWY93	33320.94
1761	2004-06-02	Vijay	ISQ18	86539.08
1765	2004-06-02	Adam	AKO54	63783.54
1771	2004-06-02	Vijay	OSD54	13478.09
1776	2004-06-02	Vijay	TVT41	60030.63
1795	2004-06-02	Vijay	HAO19	7515.61
1803	2004-06-02	Vijay	CFO05	7769.99
1803	2004-06-02	Suzie	SYU65	55499.57
1821	2004-06-02	Vijay	XOL02	5503.47
1849	2004-06-02	Suzie	CPI30	21535.86
1863	2004-06-02	Adam	JYI01	50172.62
1870	2004-06-02	Vijay	IDI21	58004.83
1884	2004-06-02	Adam	DAH55	22568.89
1899	2004-06-02	Adam	JYL63	8998.77
1906	2004-06-02	Adam	YGG32	28673.98
1915	2004-06-02	Vijay	ALR32	88383.79
1920	2004-06-02	Adam	ONB84	35719.2
1935	2004-06-02	Vijay	EZH87	44667.61
1936	2004-06-02	Suzie	WUL55	60800.75
2019	2004-06-02	Adam	DAZ63	13102.57
2048	2004-06-02	Adam	MOQ48	80067.76
2052	2004-06-02	Vijay	MSM16	82915.59
2060	2004-06-02	Vijay	DKY79	99800.41
2060	2004-06-02	Vijay	GNU70	21713.06
2065	2004-06-02	Vijay	COU94	8012.79
2067	2004-06-02	Adam	XWA20	71420.09
2071	2004-06-02	Suzie	XPD06	45032.17
2095	2004-06-02	Vijay	GLG07	72596.1
2096	2004-06-02	Vijay	DOT60	35554.98
2115	2004-06-02	Vijay	TTL50	54735.73
2152	2004-06-02	Suzie	NZH73	29373.94
2165	2004-06-02	Adam	GYD00	34918.9
2168	2004-06-02	Vijay	UZN99	81042.08
2172	2004-06-02	Vijay	NHY97	89669.22
2186	2004-06-02	Suzie	OFO10	12482.78
2209	2004-06-02	Suzie	OJQ26	18276.1
2223	2004-06-02	Vijay	KCF14	44376.41
2229	2004-06-02	Vijay	OTF93	51137.66
2234	2004-06-02	Adam	ARW08	66220.53
2242	2004-06-02	Vijay	ECA51	22991.82
2253	2004-06-02	Suzie	DTT80	25852.8
2272	2004-06-02	Vijay	DKY79	55906.32
2296	2004-06-02	Vijay	GPF90	97966.2
2310	2004-06-02	Vijay	FVW02	80149.49
2314	2004-06-02	Vijay	JCL01	6899.31
2322	2004-06-02	Suzie	EXO08	81361.54
2325	2004-06-02	Suzie	IGU17	26346.33
2374	2004-06-02	Suzie	ANI54	58767.94
2382	2004-06-02	Suzie	CXH04	18266.54
2386	2004-06-02	Vijay	WFO63	90346.85
2429	2004-06-02	Vijay	TAY58	56237.29
2448	2004-06-02	Suzie	UNI06	78886.96
2457	2004-06-02	Suzie	MSD77	74031.88
2473	2004-06-02	Vijay	KVL20	78920.02
2482	2004-06-02	Vijay	BJJ25	85956.65
2497	2004-06-02	Suzie	UAZ43	70014.01
2503	2004-06-02	Vijay	VJK85	76751.07
2551	2004-06-02	Suzie	OWY00	42836.53
2568	2004-06-02	Vijay	BIH77	75379.35
2570	2004-06-02	Adam	RBF91	56666.89
2604	2004-06-02	Vijay	EUY70	63733.89
2606	2004-06-02	Vijay	UJV74	7054.16
2609	2004-06-02	Suzie	EBL27	25942.07
2613	2004-06-02	Vijay	YDB05	61301.51
2617	2004-06-02	Vijay	OLR42	6408.15
2634	2004-06-02	Vijay	DNY95	85929.34
2637	2004-06-02	Suzie	VGS13	93854.71
2654	2004-06-02	Suzie	XIH33	10965.21
2662	2004-06-02	Vijay	KFS54	80979.73
2693	2004-06-02	Vijay	RHI40	68765.68
2727	2004-06-02	Vijay	ZZH09	29407.56
2751	2004-06-02	Suzie	AII47	48789.92
2763	2004-06-02	Vijay	ZER69	17896.65
2797	2004-06-02	Suzie	BUU03	54504.46
2802	2004-06-02	Adam	CGP54	66924.83
2811	2004-06-02	Vijay	JCO31	78610.73
2822	2004-06-02	Suzie	HAO19	4532.19
2826	2004-06-02	Suzie	DTN23	96354.42
2852	2004-06-02	Suzie	FER42	22557.1
2854	2004-06-02	Vijay	IVF79	94546.09
2854	2004-06-02	Vijay	MIG08	51670.22
2873	2004-06-02	Adam	JQK08	38871.41
2875	2004-06-02	Adam	OFG73	60410.5
2878	2004-06-02	Adam	YOS74	79257.06
2891	2004-06-02	Vijay	MNP79	94837.1
2932	2004-06-02	Suzie	XTZ44	78162.32
2956	2004-06-02	Vijay	TXR54	47513.82
3000	2004-06-02	Vijay	HPY94	31827.18
3004	2004-06-02	Vijay	ULX32	82386.91
3004	2004-06-02	Adam	VID27	92045.43
3009	2004-06-02	Vijay	JAN45	23751.33
3035	2004-06-02	Vijay	XBV23	97603.75
3038	2004-06-02	Vijay	LWO59	92918.59
3085	2004-06-02	Vijay	RBF91	61105.23
3117	2004-06-02	Suzie	WDS90	84870.39
3143	2004-06-02	Adam	ECA51	44241.2
3201	2004-06-02	Adam	XAY74	80344.02
3212	2004-06-02	Vijay	JQK08	60832.87
3233	2004-06-02	Vijay	ORN29	69115.78
3258	2004-06-02	Vijay	MSM16	64328.6
3264	2004-06-02	Suzie	XJQ81	55332.02
3293	2004-06-02	Adam	JBB30	21106.64
3309	2004-06-02	Vijay	IJY46	33101.94
3311	2004-06-02	Suzie	JLF55	97460.49
3323	2004-06-02	Suzie	BAY81	8301.57
3328	2004-06-02	Suzie	DAF47	2478.21
3332	2004-06-02	Vijay	NFE02	67417.48
3388	2004-06-02	Adam	GCJ26	31798.46
3403	2004-06-02	Vijay	XKS95	37078.94
3425	2004-06-02	Vijay	SOO37	60312.99
3426	2004-06-02	Suzie	OBM99	23577.97
3433	2004-06-02	Vijay	POR77	73993.9
3451	2004-06-02	Vijay	YGX43	78038.86
3465	2004-06-02	Vijay	NHY97	22684.2
3477	2004-06-02	Vijay	CXH04	32109.1
3480	2004-06-02	Suzie	QLM36	39309.35
3497	2004-06-02	Adam	BAR65	52899.25
3537	2004-06-02	Vijay	TEG41	94835.54
3607	2004-06-02	Suzie	UGX77	93024.3
3612	2004-06-02	Vijay	HBZ47	23342.39
3646	2004-06-02	Adam	PUC34	60687.76
3745	2004-06-02	Vijay	LLA90	86412.4
3750	2004-06-02	Adam	UIF03	11512.64
3751	2004-06-02	Adam	XZQ37	16880.0
3756	2004-06-02	Adam	CZI39	17465.93
3762	2004-06-02	Vijay	DBJ37	95651.19
3770	2004-06-02	Vijay	GPC90	40916.15
3775	2004-06-02	Vijay	PIL41	14225.23
3781	2004-06-02	Vijay	XZI61	92462.59
3782	2004-06-02	Suzie	NRY73	75368.48
3789	2004-06-02	Vijay	XIH33	96110.58
3816	2004-06-02	Adam	PIL41	38538.73
3816	2004-06-02	Adam	NFE02	44188.28
3817	2004-06-02	Vijay	GGB38	83766.06
3839	2004-06-02	Suzie	MLJ73	55298.13
3839	2004-06-02	Vijay	QSG52	19982.28
3851	2004-06-02	Vijay	DAZ63	68030.94
3855	2004-06-02	Suzie	SOO37	76742.69
3858	2004-06-02	Vijay	GES72	59011.14
3865	2004-06-02	Vijay	ERY00	99691.93
3870	2004-06-02	Adam	VID27	43201.23
3895	2004-06-02	Vijay	OID66	73185.54
3909	2004-06-02	Vijay	OID66	3976.0
3918	2004-06-02	Vijay	JMS67	24300.66
3920	2004-06-02	Suzie	GYD94	34973.5
3923	2004-06-02	Adam	MFV17	24958.17
3925	2004-06-02	Adam	EAB95	68431.54
3953	2004-06-02	Vijay	IYC03	40398.83
3953	2004-06-02	Vijay	FCQ71	84124.76
3972	2004-06-02	Suzie	UOF02	4943.04
3976	2004-06-02	Vijay	UAZ43	57003.76
3980	2004-06-02	Vijay	OFC92	73884.02
3998	2004-06-02	Vijay	BDV39	71739.49
4019	2004-06-02	Vijay	OCD51	20910.03
4034	2004-06-02	Vijay	BOR16	79824.82
4041	2004-06-02	Suzie	MWI88	6891.52
4058	2004-06-02	Suzie	FGZ13	18485.81
4124	2004-06-02	Adam	SOI83	81977.04
4159	2004-06-02	Suzie	KLL65	60225.02
4163	2004-06-02	Vijay	NAH98	55137.39
4200	2004-06-02	Vijay	TMJ34	46313.97
4208	2004-06-02	Vijay	LYN67	80291.25
4213	2004-06-02	Vijay	WNW70	42276.0
4218	2004-06-02	Suzie	LVI93	81576.45
4283	2004-06-02	Vijay	ZTG40	54929.57
4287	2004-06-02	Vijay	VGS13	59303.8
4308	2004-06-02	Vijay	ZWC05	57782.19
4315	2004-06-02	Vijay	XKW41	76768.55
4337	2004-06-02	Vijay	WWI36	8253.08
4359	2004-06-02	Vijay	IMY92	72300.19
4376	2004-06-02	Suzie	ASM76	33367.76
4378	2004-06-02	Adam	JNG25	56805.57
4379	2004-06-02	Vijay	BNZ96	69223.72
4406	2004-06-02	Vijay	AKO54	98417.02
4420	2004-06-02	Vijay	GBC31	81333.24
4463	2004-06-02	Vijay	TMJ34	64558.48
4486	2004-06-02	Vijay	MNP79	79063.18
4538	2004-06-02	Vijay	ARW08	84333.05
4570	2004-06-02	Vijay	FGZ13	10720.08
4576	2004-06-02	Vijay	KBA78	93312.83
4584	2004-06-02	Vijay	RHA00	6936.33
4586	2004-06-02	Adam	TMJ34	36754.41
4591	2004-06-02	Suzie	BOR16	60794.62
4608	2004-06-02	Adam	LSL87	54134.61
4618	2004-06-02	Vijay	BTI74	97883.37
4638	2004-06-02	Suzie	SOO37	26853.05
4645	2004-06-02	Vijay	BAY81	20856.36
4665	2004-06-02	Suzie	VYI88	69373.5
4707	2004-06-02	Suzie	QIM94	1510.16
4721	2004-06-02	Adam	MZB49	83220.97
4723	2004-06-02	Vijay	KCF14	56796.44
4749	2004-06-02	Vijay	XAA39	51204.98
4753	2004-06-02	Suzie	MGZ99	6501.31
4755	2004-06-02	Vijay	UNI06	45624.73
4767	2004-06-02	Suzie	QLM36	64980.97
4771	2004-06-02	Vijay	QPK50	1346.42
4800	2004-06-02	Adam	RGX13	28581.0
4811	2004-06-02	Suzie	ZWC05	1110.79
4812	2004-06-02	Vijay	HKV93	93345.64
4840	2004-06-02	Vijay	JTH51	65197.41
4846	2004-06-02	Suzie	XPD06	53968.02
4853	2004-06-02	Vijay	PQE86	59853.97
4898	2004-06-02	Vijay	XZI61	9141.82
4899	2004-06-02	Suzie	EFY10	92615.28
4920	2004-06-02	Vijay	TEG41	97531.01
4926	2004-06-02	Adam	QLM36	40325.1
4936	2004-06-02	Suzie	ICM02	67115.94
4956	2004-06-02	Vijay	SZU33	71558.08
4970	2004-06-02	Suzie	YGG32	34109.91
4990	2004-06-02	Suzie	FFI55	28837.89
3	2004-06-03	Adam	XVD64	69616.31
3	2004-06-03	Vijay	NPO66	85669.9
35	2004-06-03	Suzie	ZQX97	21498.57
75	2004-06-03	Adam	LPB47	90566.74
80	2004-06-03	Vijay	KRT63	11303.43
160	2004-06-03	Vijay	COH25	69812.56
180	2004-06-03	Suzie	ZBA50	64489.44
187	2004-06-03	Adam	UAZ43	4099.99
218	2004-06-03	Suzie	ASI82	64723.34
246	2004-06-03	Vijay	OBM99	88116.79
252	2004-06-03	Adam	XIH33	21589.22
261	2004-06-03	Vijay	VID27	81379.82
265	2004-06-03	Vijay	BOR16	67416.35
295	2004-06-03	Adam	LQH77	2390.59
312	2004-06-03	Adam	HZQ88	23970.4
333	2004-06-03	Vijay	GGZ02	3564.37
369	2004-06-03	Vijay	KFS54	43488.57
383	2004-06-03	Vijay	TUS00	87380.62
394	2004-06-03	Vijay	VHP21	5828.02
407	2004-06-03	Suzie	VHP21	83370.0
435	2004-06-03	Adam	DRB04	81517.87
441	2004-06-03	Vijay	POR77	97131.58
462	2004-06-03	Vijay	ITP77	98508.3
464	2004-06-03	Suzie	AHT14	14362.91
473	2004-06-03	Adam	CNC32	80966.82
529	2004-06-03	Suzie	MWI88	81186.03
573	2004-06-03	Vijay	GYD00	91715.03
587	2004-06-03	Suzie	WPF80	44671.76
617	2004-06-03	Vijay	UKA26	67403.84
631	2004-06-03	Vijay	JLF55	99325.43
654	2004-06-03	Suzie	HUH13	13941.45
730	2004-06-03	Vijay	ANI54	7710.75
732	2004-06-03	Adam	HKV93	30422.48
733	2004-06-03	Vijay	CNH68	76322.17
760	2004-06-03	Adam	UJD68	10653.62
793	2004-06-03	Adam	RBF91	69084.56
797	2004-06-03	Vijay	NRS07	11236.07
801	2004-06-03	Vijay	OJQ26	68329.15
807	2004-06-03	Suzie	SWP10	54458.14
826	2004-06-03	Vijay	LUI28	4289.01
827	2004-06-03	Adam	BQR11	94214.94
845	2004-06-03	Suzie	OWY00	3511.99
863	2004-06-03	Adam	GYW44	77209.29
880	2004-06-03	Vijay	ISQ18	39159.69
885	2004-06-03	Adam	DQQ46	30592.08
891	2004-06-03	Vijay	SOO37	12689.84
893	2004-06-03	Vijay	DBJ37	82858.17
928	2004-06-03	Suzie	WWI36	14202.81
936	2004-06-03	Vijay	FEK12	36928.63
938	2004-06-03	Vijay	IUJ35	11371.56
955	2004-06-03	Vijay	XKW41	68940.71
956	2004-06-03	Vijay	ZCK31	67811.02
1006	2004-06-03	Vijay	JAH56	27352.04
1052	2004-06-03	Adam	ZZH09	38798.0
1078	2004-06-03	Adam	WUL55	22527.02
1090	2004-06-03	Suzie	MNP79	25383.86
1131	2004-06-03	Vijay	TEZ31	12632.76
1131	2004-06-03	Adam	QLM36	79443.63
1132	2004-06-03	Vijay	PCN39	75458.7
1143	2004-06-03	Vijay	CCX30	49351.52
1174	2004-06-03	Vijay	ASM76	24924.78
1177	2004-06-03	Suzie	EAB95	95927.2
1181	2004-06-03	Suzie	MMW04	97265.6
1200	2004-06-03	Adam	MFV17	40628.94
1238	2004-06-03	Adam	PSJ39	62049.31
1260	2004-06-03	Suzie	KAD14	85413.06
1263	2004-06-03	Suzie	EOG43	9445.05
1284	2004-06-03	Vijay	UJK05	3740.76
1291	2004-06-03	Adam	NXH96	17721.11
1292	2004-06-03	Vijay	EXO08	96936.84
1292	2004-06-03	Suzie	RHI40	35117.03
1312	2004-06-03	Vijay	GPR02	45158.15
1326	2004-06-03	Adam	USA37	78830.75
1328	2004-06-03	Adam	CGP54	77289.5
1333	2004-06-03	Vijay	FGZ13	81650.89
1342	2004-06-03	Adam	JNG25	13998.25
1346	2004-06-03	Vijay	FCQ71	3213.31
1360	2004-06-03	Vijay	MCR88	74388.73
1363	2004-06-03	Vijay	BTI74	43303.86
1381	2004-06-03	Adam	TTL50	38551.87
1446	2004-06-03	Suzie	NPS66	72953.86
1448	2004-06-03	Vijay	NXH96	82547.49
1459	2004-06-03	Suzie	VUG70	94327.21
1479	2004-06-03	Vijay	ISQ18	92207.61
1481	2004-06-03	Suzie	EUY70	62919.46
1521	2004-06-03	Vijay	VWV36	6912.14
1525	2004-06-03	Vijay	EFY10	62955.57
1550	2004-06-03	Adam	EZH87	78860.29
1555	2004-06-03	Adam	MYX55	85502.07
1592	2004-06-03	Vijay	QLM36	43296.34
1620	2004-06-03	Vijay	GWY93	38142.89
1627	2004-06-03	Vijay	QVT53	48185.6
1684	2004-06-03	Vijay	IMY92	34172.2
1690	2004-06-03	Vijay	HIQ84	68163.52
1697	2004-06-03	Suzie	INO72	94916.51
1711	2004-06-03	Adam	LJN20	62928.7
1727	2004-06-03	Vijay	QPK50	42029.54
1736	2004-06-03	Vijay	FTW52	66147.76
1750	2004-06-03	Suzie	XAZ10	50922.61
1762	2004-06-03	Adam	HUH13	81649.91
1772	2004-06-03	Adam	PUC34	79858.34
1785	2004-06-03	Adam	ZAX06	21442.23
1788	2004-06-03	Adam	KJN10	58705.07
1816	2004-06-03	Suzie	LOE76	20011.13
1834	2004-06-03	Vijay	NNZ78	38083.32
1848	2004-06-03	Adam	FGZ13	79881.87
1852	2004-06-03	Suzie	KVL20	37359.13
1912	2004-06-03	Vijay	HWL68	31159.95
1918	2004-06-03	Vijay	PLB86	13798.78
2012	2004-06-03	Adam	RLQ72	50658.0
2025	2004-06-03	Adam	YID19	11851.53
2036	2004-06-03	Vijay	ZET22	10800.76
2037	2004-06-03	Adam	HWL68	97729.03
2041	2004-06-03	Vijay	BED62	52420.1
2045	2004-06-03	Adam	CZW33	87381.97
2058	2004-06-03	Vijay	GVV46	68284.26
2066	2004-06-03	Vijay	IGU17	42923.48
2087	2004-06-03	Suzie	ASM76	29570.69
2103	2004-06-03	Suzie	YDB05	10607.5
2242	2004-06-03	Vijay	DRM19	96938.29
2243	2004-06-03	Adam	FHB90	4589.16
2279	2004-06-03	Suzie	SZI87	80883.59
2284	2004-06-03	Vijay	FLX92	90485.59
2287	2004-06-03	Adam	MLJ73	97958.07
2330	2004-06-03	Adam	QPK50	85533.06
2337	2004-06-03	Vijay	KGO02	41210.52
2347	2004-06-03	Vijay	FCQ71	6501.58
2416	2004-06-03	Adam	OCD51	5733.24
2447	2004-06-03	Vijay	RKR44	59337.91
2460	2004-06-03	Adam	TAY58	88556.75
2488	2004-06-03	Adam	VGS13	2006.63
2519	2004-06-03	Vijay	OUW27	9194.84
2561	2004-06-03	Vijay	JQK08	48405.56
2562	2004-06-03	Suzie	UGF32	77116.37
2564	2004-06-03	Vijay	VWV36	4405.49
2691	2004-06-03	Vijay	IOV67	51132.92
2702	2004-06-03	Vijay	GWY93	52537.63
2724	2004-06-03	Adam	DNA82	50408.5
2725	2004-06-03	Suzie	LXZ23	97139.29
2727	2004-06-03	Adam	QIC27	47917.45
2738	2004-06-03	Adam	ANI54	52312.08
2813	2004-06-03	Vijay	EXO08	86090.33
2832	2004-06-03	Adam	GCJ26	52838.03
2834	2004-06-03	Vijay	INO72	93151.51
2856	2004-06-03	Adam	KWD49	11294.8
2923	2004-06-03	Adam	CWW45	16788.53
2967	2004-06-03	Vijay	SDT95	52118.7
2996	2004-06-03	Adam	TRX25	16081.29
3016	2004-06-03	Suzie	HZQ88	81483.82
3037	2004-06-03	Adam	UGF32	89620.22
3045	2004-06-03	Suzie	RDO14	64819.51
3064	2004-06-03	Vijay	MGZ99	45728.14
3075	2004-06-03	Suzie	FMN46	39273.14
3079	2004-06-03	Vijay	JBB30	29384.55
3084	2004-06-03	Vijay	NXH96	85045.53
3089	2004-06-03	Suzie	GES72	16207.57
3116	2004-06-03	Adam	GYD00	24388.13
3118	2004-06-03	Vijay	SYU65	97218.11
3171	2004-06-03	Suzie	PWY60	46762.16
3192	2004-06-03	Vijay	IOV67	41074.23
3214	2004-06-03	Vijay	ZTC15	41411.84
3243	2004-06-03	Vijay	UJV74	23595.82
3246	2004-06-03	Suzie	XOR11	29844.0
3247	2004-06-03	Vijay	SWP10	80273.98
3260	2004-06-03	Suzie	ISQ18	43703.4
3277	2004-06-03	Vijay	DNC35	44787.91
3286	2004-06-03	Vijay	CXH04	27581.27
3295	2004-06-03	Adam	XZQ37	2102.09
3317	2004-06-03	Suzie	XDT72	45872.04
3325	2004-06-03	Suzie	SYU65	80564.0
3330	2004-06-03	Suzie	WSH17	31820.37
3331	2004-06-03	Suzie	WFO63	69059.35
3332	2004-06-03	Adam	BKX16	48677.23
3361	2004-06-03	Suzie	TKS06	55419.28
3371	2004-06-03	Suzie	GIR18	97674.32
3391	2004-06-03	Vijay	FVW02	6161.38
3399	2004-06-03	Vijay	LLA90	27696.57
3406	2004-06-03	Vijay	FER42	87801.27
3417	2004-06-03	Vijay	MSM16	47856.07
3422	2004-06-03	Vijay	UJD68	72817.23
3435	2004-06-03	Suzie	KNC12	77076.88
3435	2004-06-03	Vijay	UJD68	60876.53
3446	2004-06-03	Adam	WSN90	73742.61
3450	2004-06-03	Vijay	TKS06	52570.92
3455	2004-06-03	Vijay	BIH77	28406.28
3474	2004-06-03	Vijay	SDT95	59203.8
3476	2004-06-03	Vijay	AHT14	9250.17
3520	2004-06-03	Suzie	EEC94	1897.82
3525	2004-06-03	Adam	DAF47	76877.87
3528	2004-06-03	Vijay	NZH73	31263.96
3529	2004-06-03	Suzie	BKX16	90921.03
3538	2004-06-03	Vijay	HLP66	98234.34
3563	2004-06-03	Vijay	PLB86	3965.2
3572	2004-06-03	Vijay	KWV45	16410.82
3576	2004-06-03	Adam	WPF80	44719.23
3579	2004-06-03	Vijay	VUG70	46011.02
3587	2004-06-03	Vijay	TKS06	49757.95
3593	2004-06-03	Adam	XZI61	25327.26
3612	2004-06-03	Vijay	EIO62	16340.24
3626	2004-06-03	Vijay	UGF32	91319.93
3626	2004-06-03	Vijay	IOV67	19259.71
3632	2004-06-03	Suzie	HUH13	44440.89
3681	2004-06-03	Adam	LLA22	6446.13
3691	2004-06-03	Vijay	FEK12	62333.71
3694	2004-06-03	Vijay	WPF80	87162.64
3695	2004-06-03	Vijay	TGZ10	69943.17
3716	2004-06-03	Adam	UOY86	79524.77
3718	2004-06-03	Adam	ZVL01	20426.34
3740	2004-06-03	Adam	YJL99	33414.51
3745	2004-06-03	Suzie	HAG80	67982.83
3796	2004-06-03	Suzie	SOI83	92202.04
3802	2004-06-03	Vijay	QVT53	88590.5
3815	2004-06-03	Vijay	RGX13	88854.61
3851	2004-06-03	Vijay	QPK50	39502.36
3854	2004-06-03	Vijay	PIL41	81020.77
3860	2004-06-03	Adam	ZET22	3555.02
3866	2004-06-03	Suzie	YOS74	57519.78
3882	2004-06-03	Vijay	JLF55	51811.01
3905	2004-06-03	Vijay	HBZ47	22312.86
3913	2004-06-03	Suzie	CWO94	10472.6
3924	2004-06-03	Vijay	OQQ90	64976.47
3937	2004-06-03	Adam	PRZ12	33465.01
3976	2004-06-03	Adam	NUC17	75492.52
3986	2004-06-03	Vijay	GVV46	92184.26
4013	2004-06-03	Adam	ITP77	33765.36
4038	2004-06-03	Suzie	ZHD69	35229.02
4041	2004-06-03	Adam	FEK12	66856.46
4066	2004-06-03	Vijay	UOY86	35810.44
4067	2004-06-03	Adam	JNH16	67678.73
4083	2004-06-03	Adam	FTW52	48469.21
4119	2004-06-03	Vijay	GGB38	37764.37
4145	2004-06-03	Vijay	WSH17	13439.25
4192	2004-06-03	Vijay	MWI88	50599.46
4198	2004-06-03	Vijay	OVA58	94585.42
4210	2004-06-03	Suzie	DRM19	69777.07
